countryCodeISO3,adminLevel,placeCode,indicator,value
MAR,1,MA001,populationTotal,2787409
MAR,1,MA002,populationTotal,7843122
MAR,1,MA003,populationTotal,1803716
MAR,1,MA004,populationTotal,4705484
MAR,1,MA005,populationTotal,451186
MAR,1,MA006,populationTotal,5091024
MAR,1,MA007,populationTotal,2533493
MAR,1,MA008,populationTotal,5159980
MAR,1,MA009,populationTotal,3035740
MAR,1,MA010,populationTotal,4046816
MAR,2,MA001001,populationTotal,623223
MAR,2,MA001002,populationTotal,626015
MAR,2,MA001003,populationTotal,549649
MAR,2,MA001004,populationTotal,395772
MAR,2,MA001005,populationTotal,592750
MAR,2,MA002001,populationTotal,628115
MAR,2,MA002002,populationTotal,893715
MAR,2,MA002003,populationTotal,498200
MAR,2,MA002004,populationTotal,466853
MAR,2,MA002005,populationTotal,3130682
MAR,2,MA002006,populationTotal,791206
MAR,2,MA002007,populationTotal,253683
MAR,2,MA002008,populationTotal,487559
MAR,2,MA002009,populationTotal,693109
MAR,2,MA003001,populationTotal,325916
MAR,2,MA003002,populationTotal,450354
MAR,2,MA003003,populationTotal,328937
MAR,2,MA003004,populationTotal,364368
MAR,2,MA003005,populationTotal,334141
MAR,2,MA004001,populationTotal,1289953
MAR,2,MA004002,populationTotal,931706
MAR,2,MA004003,populationTotal,300556
MAR,2,MA004004,populationTotal,174188
MAR,2,MA004005,populationTotal,214256
MAR,2,MA004006,populationTotal,240240
MAR,2,MA004007,populationTotal,321779
MAR,2,MA004008,populationTotal,693906
MAR,2,MA004009,populationTotal,538900
MAR,2,MA005001,populationTotal,19919
MAR,2,MA005002,populationTotal,209899
MAR,2,MA005003,populationTotal,114506
MAR,2,MA005004,populationTotal,106862
MAR,2,MA006001,populationTotal,648131
MAR,2,MA006002,populationTotal,414124
MAR,2,MA006003,populationTotal,469056
MAR,2,MA006004,populationTotal,1590036
MAR,2,MA006005,populationTotal,614006
MAR,2,MA006006,populationTotal,744922
MAR,2,MA006007,populationTotal,275036
MAR,2,MA006008,populationTotal,335713
MAR,2,MA007001,populationTotal,628863
MAR,2,MA007002,populationTotal,312694
MAR,2,MA007003,populationTotal,211212
MAR,2,MA007004,populationTotal,146145
MAR,2,MA007005,populationTotal,249812
MAR,2,MA007006,populationTotal,115119
MAR,2,MA007007,populationTotal,606903
MAR,2,MA007008,populationTotal,262745
MAR,2,MA008001,populationTotal,768699
MAR,2,MA008002,populationTotal,577165
MAR,2,MA008003,populationTotal,1080329
MAR,2,MA008004,populationTotal,1249941
MAR,2,MA008005,populationTotal,579250
MAR,2,MA008006,populationTotal,561434
MAR,2,MA008007,populationTotal,343162
MAR,2,MA009001,populationTotal,768262
MAR,2,MA009002,populationTotal,438083
MAR,2,MA009003,populationTotal,592304
MAR,2,MA009004,populationTotal,910262
MAR,2,MA009005,populationTotal,114132
MAR,2,MA009006,populationTotal,212697
MAR,2,MA010001,populationTotal,416882
MAR,2,MA010002,populationTotal,491951
MAR,2,MA010003,populationTotal,94686
MAR,2,MA010004,populationTotal,529414
MAR,2,MA010005,populationTotal,260641
MAR,2,MA010006,populationTotal,1312473
MAR,2,MA010007,populationTotal,308294
MAR,2,MA010008,populationTotal,632475
MAR,3,MA0010010810101,populationTotal,48898
MAR,3,MA0010010810103,populationTotal,32628
MAR,3,MA0010010810301,populationTotal,11525
MAR,3,MA0010010810303,populationTotal,15044
MAR,3,MA0010010810305,populationTotal,12193
MAR,3,MA0010010810307,populationTotal,27091
MAR,3,MA0010010810309,populationTotal,17484
MAR,3,MA0010010810311,populationTotal,10397
MAR,3,MA0010010810313,populationTotal,12911
MAR,3,MA0010010810501,populationTotal,9214
MAR,3,MA0010010810505,populationTotal,12775
MAR,3,MA0010010810507,populationTotal,16402
MAR,3,MA0010010810509,populationTotal,11979
MAR,3,MA0010010810511,populationTotal,15747
MAR,3,MA0010010810513,populationTotal,11601
MAR,3,MA0010010810515,populationTotal,9181
MAR,3,MA0010010810517,populationTotal,13707
MAR,3,MA0010010810519,populationTotal,13108
MAR,3,MA0010010810521,populationTotal,7016
MAR,3,MA0010010810903,populationTotal,3925
MAR,3,MA0010010810907,populationTotal,3814
MAR,3,MA0010010810909,populationTotal,4632
MAR,3,MA0010010810911,populationTotal,6689
MAR,3,MA0010010810913,populationTotal,2200
MAR,3,MA0010010810915,populationTotal,16834
MAR,3,MA0010010810917,populationTotal,4455
MAR,3,MA0010010810919,populationTotal,16032
MAR,3,MA0010010810921,populationTotal,3783
MAR,3,MA0010010810923,populationTotal,12284
MAR,3,MA0010010811101,populationTotal,25470
MAR,3,MA0010010811103,populationTotal,24729
MAR,3,MA0010010811105,populationTotal,2040
MAR,3,MA0010010811125,populationTotal,6693
MAR,3,MA0010010811305,populationTotal,16683
